Ciudad,Fecha_dia,PM10,PM25,NO2,O3,PM10_outlier,PM25_outlier,NO2_outlier,O3_outlier,Año,Mes,Día,Día_semana,Semana_año,Estacion,PM10_cumsum,PM25_cumsum,NO2_cumsum,O3_cumsum,PM10_roll7,PM25_roll7,NO2_roll7,O3_roll7,PM10_lag1,PM25_lag1,NO2_lag1,O3_lag1,PM10_diff,PM25_diff,NO2_diff,O3_diff
Barcelona,2022-12-01,18.2,9.785396825396825,11.25,8.0,False,False,False,False,2022,12,1,3,48,Invierno,2428.7644710409418,631.5411904761905,1938.625,5874.922222222222,15.6,9.755873015873016,17.214285714285715,29.785714285714285,16.0,9.775555555555556,11.5,5.5,2.1999999999999993,0.009841269841269096,-0.25,2.5
Barcelona,2022-12-03,18.09,9.795238095238096,11.0,19.0,False,False,False,False,2022,12,3,5,48,Invierno,2446.8544710409415,641.3364285714285,1949.625,5893.922222222222,16.136666666666667,9.765714285714285,11.071428571428571,21.785714285714285,18.2,9.785396825396825,11.25,8.0,-0.10999999999999943,0.009841269841270872,-0.25,11.0
Barcelona,2022-12-07,17.98,9.805079365079365,7.5,3.0,False,False,False,False,2022,12,7,2,49,Invierno,2464.8344710409415,651.141507936508,1957.125,5896.922222222222,16.61,9.775555555555556,11.714285714285714,14.071428571428571,18.09,9.795238095238096,11.0,19.0,-0.10999999999999943,0.009841269841269096,-3.5,-16.0
Barcelona,2022-12-10,17.87,9.814920634920634,4.0,7.666666666666667,False,False,False,False,2022,12,10,5,49,Invierno,2482.704471040942,660.9564285714285,1961.125,5904.5888888888885,17.020000000000003,9.785396825396825,9.857142857142858,9.595238095238097,17.98,9.805079365079365,7.5,3.0,-0.10999999999999943,0.009841269841269096,-3.5,4.666666666666667
Barcelona,2022-12-11,17.759999999999998,9.824761904761905,4.0,12.333333333333334,False,False,False,False,2022,12,11,6,49,Invierno,2500.4644710409416,670.7811904761905,1965.125,5916.922222222222,17.366666666666667,9.795238095238094,8.714285714285714,8.357142857142858,17.87,9.814920634920634,4.0,7.666666666666667,-0.11000000000000298,0.009841269841270872,0.0,4.666666666666667
Barcelona,2022-12-17,17.65,9.834603174603174,19.0,17.0,False,False,False,False,2022,12,17,5,50,Invierno,2518.1144710409417,680.6157936507936,1984.125,5933.922222222222,17.650000000000002,9.805079365079365,9.75,10.357142857142858,17.759999999999998,9.824761904761905,4.0,12.333333333333334,-0.10999999999999943,0.009841269841269096,15.0,4.666666666666666
Barcelona,2022-12-18,17.54,9.844444444444445,35.0,24.0,False,False,False,False,2022,12,18,6,50,Invierno,2535.6544710409416,690.4602380952381,2019.125,5957.922222222222,17.87,9.814920634920636,13.107142857142858,13.0,17.65,9.834603174603174,19.0,17.0,-0.10999999999999943,0.009841269841270872,16.0,7.0
Barcelona,2022-12-19,17.43,9.854285714285714,31.0,31.0,False,False,False,False,2022,12,19,0,51,Invierno,2553.0844710409415,700.3145238095238,2050.125,5988.922222222222,17.759999999999998,9.824761904761905,15.928571428571429,16.285714285714285,17.54,9.844444444444445,35.0,24.0,-0.10999999999999943,0.009841269841269096,-4.0,7.0
Barcelona,2022-12-23,17.21,9.873968253968254,19.0,45.0,False,False,False,False,2022,12,23,4,51,Invierno,2570.2944710409415,710.188492063492,2069.125,6033.922222222222,17.634285714285713,9.836009070294784,17.071428571428573,20.0,17.43,9.854285714285714,31.0,31.0,-0.21999999999999886,0.019682539682539968,-12.0,14.0
Barcelona,2022-12-25,17.1,9.883809523809523,23.5,72.0,False,False,False,False,2022,12,25,6,51,Invierno,2587.3944710409414,720.0723015873016,2092.625,6105.922222222222,17.50857142857143,9.847256235827663,19.357142857142858,29.857142857142858,17.21,9.873968253968254,19.0,45.0,-0.10999999999999943,0.009841269841269096,4.5,27.0
Barcelona,2022-12-26,16.99,9.893650793650794,28.0,41.0,False,False,False,False,2022,12,26,0,52,Invierno,2604.3844710409417,729.9659523809524,2120.625,6146.922222222222,17.38285714285714,9.858503401360545,22.785714285714285,34.61904761904762,17.1,9.883809523809523,23.5,72.0,-0.11000000000000298,0.009841269841270872,4.5,-31.0
Barcelona,2022-12-28,16.88,9.903492063492063,32.5,55.0,False,False,False,False,2022,12,28,2,52,Invierno,2621.2644710409418,739.8694444444445,2153.125,6201.922222222222,17.257142857142856,9.869750566893424,26.857142857142858,40.714285714285715,16.99,9.893650793650794,28.0,41.0,-0.10999999999999943,0.009841269841269096,4.5,14.0
Barcelona,2022-12-29,16.77,9.913333333333334,37.0,37.0,False,False,False,False,2022,12,29,3,52,Invierno,2638.0344710409418,749.7827777777778,2190.125,6238.922222222222,17.13142857142857,9.880997732426303,29.428571428571427,43.57142857142857,16.88,9.903492063492063,32.5,55.0,-0.10999999999999943,0.009841269841270872,4.5,-18.0
Barcelona,2023-01-04,16.66,9.923174603174603,30.5,19.0,False,False,False,False,2023,1,4,2,1,Invierno,2654.6944710409416,759.7059523809525,2220.625,6257.922222222222,17.005714285714284,9.892244897959184,28.785714285714285,42.857142857142854,16.77,9.913333333333334,37.0,37.0,-0.10999999999999943,0.009841269841269096,-6.5,-18.0
Barcelona,2023-01-06,16.55,9.933015873015872,24.0,41.0,False,False,False,False,2023,1,6,4,1,Invierno,2671.244471040942,769.6389682539683,2244.625,6298.922222222222,16.88,9.903492063492063,27.785714285714285,44.285714285714285,16.66,9.923174603174603,30.5,19.0,-0.10999999999999943,0.009841269841269096,-6.5,22.0
Barcelona,2023-01-08,16.44,9.942857142857143,26.0,63.0,False,False,False,False,2023,1,8,6,1,Invierno,2687.684471040942,779.5818253968254,2270.625,6361.922222222222,16.77,9.913333333333332,28.785714285714285,46.857142857142854,16.55,9.933015873015872,24.0,41.0,-0.10999999999999943,0.009841269841270872,2.0,22.0
Barcelona,2023-01-09,16.33,9.952698412698412,5.0,59.5,False,False,False,False,2023,1,9,0,2,Invierno,2704.0144710409418,789.5345238095239,2275.625,6421.422222222222,16.66,9.923174603174603,26.142857142857142,45.07142857142857,16.44,9.942857142857143,26.0,63.0,-0.11000000000000298,0.009841269841269096,-21.0,-3.5
Barcelona,2023-01-10,16.22,9.962539682539683,38.0,56.0,False,False,False,False,2023,1,10,1,2,Invierno,2720.2344710409416,799.4970634920635,2313.625,6477.422222222222,16.55,9.933015873015874,27.571428571428573,47.214285714285715,16.33,9.952698412698412,5.0,59.5,-0.10999999999999943,0.009841269841270872,33.0,-3.5
Barcelona,2023-01-12,16.11,9.972380952380952,10.0,52.5,False,False,False,False,2023,1,12,3,2,Invierno,2736.3444710409417,809.4694444444444,2323.625,6529.922222222222,16.44,9.942857142857141,24.357142857142858,46.857142857142854,16.22,9.962539682539683,38.0,56.0,-0.10999999999999943,0.009841269841269096,-28.0,-3.5
Barcelona,2023-01-21,16.0,9.982222222222223,12.5,49.0,False,False,False,False,2023,1,21,5,3,Invierno,2752.3444710409417,819.4516666666667,2336.125,6578.922222222222,16.330000000000002,9.952698412698412,20.857142857142858,48.57142857142857,16.11,9.972380952380952,10.0,52.5,-0.10999999999999943,0.009841269841270872,2.5,-3.5
Barcelona,2023-01-23,16.916666666666668,9.992063492063492,51.0,45.5,False,False,False,False,2023,1,23,0,4,Invierno,2769.261137707608,829.4437301587302,2387.125,6624.422222222222,16.366666666666667,9.962539682539683,23.785714285714285,52.357142857142854,16.0,9.982222222222223,12.5,49.0,0.9166666666666679,0.009841269841269096,38.5,-3.5
Barcelona,2023-01-27,17.833333333333332,10.001904761904761,33.0,42.0,False,False,False,False,2023,1,27,4,4,Invierno,2787.0944710409417,839.4456349206349,2420.125,6666.422222222222,16.55,9.972380952380954,25.071428571428573,52.5,16.916666666666668,9.992063492063492,51.0,45.5,0.9166666666666643,0.009841269841269096,-18.0,-3.5
Barcelona,2023-01-30,18.75,10.011746031746032,17.0,36.333333333333336,False,False,False,False,2023,1,30,0,5,Invierno,2805.8444710409417,849.457380952381,2437.125,6702.7555555555555,16.88,9.982222222222221,23.785714285714285,48.69047619047619,17.833333333333332,10.001904761904761,33.0,42.0,0.9166666666666679,0.009841269841270872,-16.0,-5.666666666666664
Barcelona,2023-02-02,19.666666666666668,10.021587301587301,16.0,30.666666666666664,False,False,False,False,2023,2,2,3,5,Invierno,2825.511137707608,859.4789682539683,2453.125,6733.422222222222,17.356666666666666,9.992063492063492,25.357142857142858,44.57142857142857,18.75,10.011746031746032,17.0,36.333333333333336,0.9166666666666679,0.009841269841269096,-1.0,-5.666666666666671
Barcelona,2023-02-04,20.583333333333332,10.031428571428572,31.666666666666664,25.0,False,False,False,False,2023,2,4,5,5,Invierno,2846.0944710409417,869.5103968253968,2484.7916666666665,6758.422222222222,17.98,10.001904761904763,24.452380952380953,40.142857142857146,19.666666666666668,10.021587301587301,16.0,30.666666666666664,0.9166666666666643,0.009841269841270872,15.666666666666664,-5.666666666666664
Barcelona,2023-02-12,21.5,10.041269841269841,47.33333333333333,40.0,False,False,False,False,2023,2,12,6,6,Invierno,2867.5944710409417,879.5516666666667,2532.125,6798.422222222222,18.75,10.01174603174603,29.785714285714285,38.357142857142854,20.583333333333332,10.031428571428572,31.666666666666664,25.0,0.9166666666666679,0.009841269841269096,15.666666666666664,15.0
Barcelona,2023-02-21,24.25,10.07079365079365,44.0,10.5,False,False,False,False,2023,2,21,1,8,Invierno,2891.8444710409417,889.6224603174603,2576.125,6808.922222222222,19.928571428571427,10.024399092970523,34.285714285714285,32.857142857142854,21.5,10.041269841269841,47.33333333333333,40.0,2.75,0.029523809523809064,-3.3333333333333286,-29.5
Barcelona,2023-02-22,25.166666666666664,10.080634920634921,31.0,26.6,False,False,False,False,2023,2,22,2,8,Invierno,2917.011137707608,899.7030952380952,2607.125,6835.522222222222,21.107142857142858,10.037052154195012,31.428571428571427,30.157142857142855,24.25,10.07079365079365,44.0,10.5,0.9166666666666643,0.009841269841270872,-13.0,16.1
Barcelona,2023-02-26,26.083333333333332,10.09047619047619,11.0,42.7,False,False,False,False,2023,2,26,6,8,Invierno,2943.0944710409417,909.7935714285715,2618.125,6878.222222222223,22.285714285714285,10.049705215419502,28.285714285714285,30.25714285714286,25.166666666666664,10.080634920634921,31.0,26.6,0.9166666666666679,0.009841269841269096,-20.0,16.1
Barcelona,2023-03-07,27.0,10.100317460317461,44.0,58.800000000000004,False,False,False,False,2023,3,7,1,10,Primavera,2970.0944710409417,919.8938888888889,2662.125,6937.022222222222,23.464285714285715,10.062358276643991,32.142857142857146,33.46666666666666,26.083333333333332,10.09047619047619,11.0,42.7,0.9166666666666679,0.009841269841270872,33.0,16.1
Barcelona,2023-03-09,27.916666666666664,10.11015873015873,9.5,74.9,False,False,False,False,2023,3,9,3,10,Primavera,2998.011137707608,930.0040476190477,2671.625,7011.922222222222,24.642857142857142,10.07501133786848,31.214285714285715,39.785714285714285,27.0,10.100317460317461,44.0,58.800000000000004,0.9166666666666643,0.009841269841269096,-34.5,16.1
Barcelona,2023-03-10,28.833333333333332,10.12,7.25,91.0,False,False,False,False,2023,3,10,4,10,Primavera,3026.8444710409417,940.1240476190476,2678.875,7102.922222222222,25.821428571428573,10.08766439909297,27.726190476190478,49.214285714285715,27.916666666666664,10.11015873015873,9.5,74.9,0.9166666666666679,0.009841269841269096,-2.25,16.099999999999994
Barcelona,2023-03-11,29.75,10.12984126984127,5.0,78.0,False,False,False,False,2023,3,11,5,10,Primavera,3056.5944710409417,950.2538888888889,2683.875,7180.922222222222,27.0,10.10031746031746,21.678571428571427,54.642857142857146,28.833333333333332,10.12,7.25,91.0,0.9166666666666679,0.009841269841270872,-2.25,-13.0
Barcelona,2023-03-13,30.666666666666664,10.13968253968254,6.5,65.0,False,False,False,False,2023,3,13,0,11,Primavera,3087.261137707608,960.3935714285715,2690.375,7245.922222222222,27.916666666666668,10.11015873015873,16.321428571428573,62.42857142857143,29.75,10.12984126984127,5.0,78.0,0.9166666666666643,0.009841269841269096,1.5,-13.0
Barcelona,2023-03-15,31.583333333333332,10.14952380952381,8.0,59.0,False,False,False,False,2023,3,15,2,11,Primavera,3118.8444710409417,970.5430952380952,2698.375,7304.922222222222,28.833333333333332,10.120000000000001,13.035714285714286,67.05714285714285,30.666666666666664,10.13968253968254,6.5,65.0,0.9166666666666679,0.009841269841270872,1.5,-6.0
Barcelona,2023-03-22,34.33333333333333,10.17904761904762,14.0,57.75,False,False,False,False,2023,3,22,2,12,Primavera,3153.1778043742747,980.7221428571429,2712.375,7362.672222222222,30.01190476190476,10.13265306122449,13.464285714285714,69.20714285714286,31.583333333333332,10.14952380952381,8.0,59.0,2.7499999999999964,0.029523809523809064,6.0,-1.25
Barcelona,2023-03-26,35.25,10.188888888888888,9.0,68.5,False,False,False,False,2023,3,26,6,12,Primavera,3188.4278043742747,990.9110317460318,2721.375,7431.172222222222,31.190476190476186,10.14530612244898,8.464285714285714,70.59285714285714,34.33333333333333,10.17904761904762,14.0,57.75,0.9166666666666714,0.009841269841269096,-5.0,10.75
